Species,Size,Date,Habitat - codes,code,Habitat - Orig,TL,SL,Weight,Specimen,Empty,A. natalis,Centrachidae,Procambarus,Palaemonetes,Misc. Fish,Odonata,Vasc. Plants,Diptera,Aranae,Belo/Naucor,Coleoptera,Ephemoptera,H. azteca,Mollusca,Hemiptera,Hymenoptera,Oligocheata,Green algae,Vasc. Detritus,Misc.,Periphyton,Cladocera,Copepoda,Ostracoda,Mysids,Mites,Collembola,Homoptera,Chironomid,Trichoptera,Det/Alg mix,Misc. Insecta,Argulus sp,Cyprinodont
7,1,2,3,7123,3, ,16,0.06,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0
7,1,2,3,7123,3, ,17,0.08,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
7,1,2,3,7123,3, ,17.5,0.08,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0,5,0,0,0,0,0
7,1,2,3,7123,3, ,17,0.08,2605,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,10,0,0,1,0,0
7,1,2,3,7123,3, ,15,0.05,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2,2,1,0,0,0,0,2,1,0,0,0,0
7,1,2,3,7123,3, ,17.5,0.09,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0
7,1,2,3,7123,3, ,16,0.07,2609,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0.1,2,3,1,0,0,0,0,4,0,0,1,0,0
7,1,2,3,7123,3, ,16,0.06,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,0,0,0,0,7,0,0,0,0,0
7,1,2,3,7123,3, ,16,0.07,2611,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1,3,0,0,0,1,0,0,3,0,0,0,0,0
7,1,2,3,7123,3, ,17.5,0.07,2612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,4,3,0,0,0,0,0,0,0,0,3,0,0
7,1,2,3,7123,3, ,14,0.04,2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,3,3,0,0,0,0,0,0,0,0,0,0
7,1,2,3,7123,3, ,16.5,0.07,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0
7,1,2,3,7123,3, ,17,0.07,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2,2,0,0,0,0,0,3,0,0,0,0,0
7,1,2,3,7123,3, ,17,0.07,2617,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
7,1,2,3,7123,3, ,17,0.09,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,3,0,0,0,0,0
7,1,2,3,7123,3, ,17,0.08,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
7,1,2,3,7123,3, ,17,0.09,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0
7,2,1,1,7211,1,34,28,0.35,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,2,4,0,0,0,0
7,2,1,1,7211,1,26,22,0.18,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0.1,5,5,0,0,0,0,0,1,0,0,0,0,0
7,2,1,1,7211,1,24,20,0.13,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,1,0,0,0,0
7,2,1,1,7211,1,22.5,18.5,0.09,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,2,0,0,0,0
7,2,1,1,7211,1,39,29,0.04,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,5,42,0,0,0,0,0,1,0,0,0,0,0
7,2,1,1,7211,1,35.5,30,0.48,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,46,0,0,0,0,0,2,0,0,0,0,0
7,2,1,1,7211,1,34,29,0.39,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.1,2,0,5,47,0,0,0,0,0,3,0,0,0,0,0
7,2,1,1,7211,1,22.5,18.5,0.09,2356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0.1,3,2,0,0,0,0,0,0,0,0,0,0,0
7,2,1,1,7211,1,30.5,26.5,0.23,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0
7,2,1,1,7211,1,22.5,18.5,0.09,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0
7,2,1,1,7211,1,29.5,25,0.22,2359,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0
7,2,1,1,7211,1,27,21.5,0.19,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6,24,0,0,0,0,0,1,0,0,0,0,0
7,2,1,1,7211,1,27.5,22.5,0.19,2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5,48,0,0,0,0,0,0.1,0,0,0,0,0
7,2,1,1,7211,1,26,22,0.14,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,77,0,0,0,0,0,0,0,0,0,0,0
7,2,1,1,7211,1,27,23,0.18,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.1,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0
7,2,1,1,7211,1,25,20.5,0.13,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.1,0,0.1,56,101,1,0,0,0,0,0,0,0,0,0,0
7,2,1,1,7211,1,28,24,0.2,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7,2,1,2,7212,2, ,20.5,0.14,2416,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,1,0,0,0,0,17,1,0,0,0,0,0,20,0,0,0,0,0
7,2,1,2,7212,2, ,27,0.31,2417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.1,9,0,1,0,0,0,0,26,0,0,0,0,0
7,2,1,2,7212,2, ,22.5,0.18,2418,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,16,0,0,0,0,0
7,2,1,2,7212,2, ,25,0.26,2419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,88,0,0,0,0,0
7,2,1,2,7212,2, ,21.5,0.16,2420,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0.1,6,1,0,0,0,0,0,106,0,0,0,0,0
7,2,1,2,7212,2, ,28,0.34,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,4,0,1,0,0,0,0,61,0,0,0,0,0
7,2,1,2,7212,2, ,29,0.34,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,1,0,0,0,0,18,0,0,0,0,0
7,2,1,2,7212,2, ,29.5,0.47,2423,0,0,0,0,0,0,0,0,6,0,0,1,1,4,0,0,0,1,0,0,0,0,9,2,2,0,0,0,0,175,0,0,0,0,0
7,2,1,2,7212,2, ,21,0.13,2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,17,0,0,0,0,0
7,2,1,2,7212,2, ,25,0.22,2425,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,9,2,1,0,0,0,0,44,0,0,0,0,0
7,2,1,2,7212,2, ,21,0.15,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
7,2,1,2,7212,2, ,20,0.11,2427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,2,0,0,0,0,0
7,2,1,2,7212,2, ,18,0.09,2428,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,7,0,0,0,0,0
7,2,1,2,7212,2, ,28,0.34,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,1,0,0
7,2,1,2,7212,2, ,19,0.09,2430,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0
7,2,1,2,7212,2, ,25,0.2,2431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,20,0,0,0,0,0
7,2,1,2,7212,2, ,20.5,0.11,2432,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,6,5,0,0,0,0,0,10,0,0,0,0,0
7,2,1,2,7212,2, ,21,0.14,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0
7,2,1,2,7212,2, ,19,0.09,2434,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,9,0,0,1,0,0
7,2,1,2,7212,2, ,20,0.12,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,4,0,0,0,0,0,0,22,0,0,0,0,0
7,2,1,2,7212,2, ,22.5,0.18,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0
7,2,1,2,7212,2, ,23.5,0.21,2437,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0
7,2,1,2,7212,2, ,25.5,0.28,2438,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0.1,3,2,0,0,0,0,0,33,0,0,0,0,0
7,2,1,2,7212,2, ,26,0.28,2439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,27,0,0,0,0,0
7,2,1,2,7212,2, ,25,0.26,2440,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,6,1,3,0,0,0,0,11,0,0,0,0,0
7,2,1,2,7212,2, ,28,0.3,2441,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0.1,11,1,2,0,0,0,0,120,0,0,0,0,0
7,2,1,2,7212,2, ,21,0.15,2442,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.1,8,3,0,0,0,0,0,13,0,0,0,0,0
7,2,1,2,7212,2, ,19.5,0.12,2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,0,0,0,0,0
7,2,1,2,7212,2, ,21.5,0.15,2444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0,0,0,0,0
7,2,1,2,7212,2, ,20,0.13,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0
7,2,1,2,7212,2, ,20.5,0.13,2446,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,13,0,0,0,0,0
7,2,1,2,7212,2, ,25.5,0.3,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,32,0,0,0,0,0
7,2,1,2,7212,2, ,26,0.3,2448,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,0,0,1,8,0,0,0,0,0,37,0,0,0,0,0
7,2,1,2,7212,2, ,27,0.31,2449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1,7,0,0,0,0,0,0,30,0,0,0,0,0
7,2,1,2,7212,2, ,18.5,0.1,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,6,1,0,0,0,0,9,0,0,0,0,0
7,2,1,3,7213,3, ,18,0.1,2472,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,9,4,0,0,0,0,0,8,0,0,0,0,0
7,2,1,3,7213,3, ,23.5,0.25,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0
7,2,1,3,7213,3, ,24,0.23,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,0,0,0,0,0,9,0,0,2,0,0
7,2,1,3,7213,3, ,25.5,0.24,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,1,0,0
7,2,1,3,7213,3, ,29,0.46,2476,0,0,0,0,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,19,1,0,0,0,0
7,2,1,3,7213,3, ,19,0.12,2477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0
7,2,1,3,7213,3, ,23.5,0.21,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,20,1,0,0,0,0,0,31,1,0,0,0,0
7,2,1,3,7213,3, ,25.5,0.28,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,13,0,0,0,0,0,0,22,1,0,0,0,0
7,2,1,3,7213,3, ,28,0.38,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,30,0,0,0,0,0
7,2,1,3,7213,3, ,29.5,0.44,2481,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0.1,15,2,0,0,0,0,0,36,1,0,0,0,0
7,2,1,3,7213,3, ,25,0.28,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,6,1,0,0,0,0,0,24,0,0,0,0,0
7,2,1,3,7213,3, ,25.5,0.26,2483,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0.1,14,3,0,0,0,0,0,38,0,0,0,0,0
7,2,1,3,7213,3, ,18,0.08,2484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0
7,2,1,3,7213,3, ,24.5,0.27,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.1,4,1,0,0,0,0,0,16,0,0,0,0,0
7,2,1,3,7213,3, ,21,0.14,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,8,0,0,0,0,0
7,2,1,3,7213,3, ,22.5,0.21,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5,1,0,0,0,0,0,29,1,0,0,0,0
7,2,1,3,7213,3, ,20.5,0.15,2488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,12,0,0,0,0,0
7,2,1,3,7213,3, ,22.5,0.18,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,7,1,0,0,0,0,0,8,1,0,0,0,0
7,2,1,3,7213,3, ,19,0.09,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7,3,0,0,0,0,0,30,0,0,0,0,0
7,2,1,3,7213,3, ,24.5,0.23,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,1,0,0
7,2,1,3,7213,3, ,18.5,0.09,2492,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,2,0,0,0,0,0
7,2,1,3,7213,3, ,26,0.28,2493,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,10,0,0,0,0,0
7,2,1,3,7213,3, ,25.5,0.25,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,22,0,0,0,0,0
7,2,1,3,7213,3, ,22,0.16,2495,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,1,0,0,0,0,0,29,0,0,0,0,0
7,2,1,3,7213,3, ,18.5,0.09,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,9,1,0,0,0,0,0,3,0,0,0,0,0
7,2,1,3,7213,3, ,26,0.36,2497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,17,0,0,0,0,0
7,2,1,3,7213,3, ,26,0.31,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0
7,2,1,3,7213,3, ,19.5,0.11,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10,2,0,0,0,0,0,12,1,0,0,0,0
7,2,1,3,7213,3, ,19,0.1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,10,0,0,0,0,0
7,2,1,3,7213,3, ,20.5,0.12,2502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8,3,0,0,0,0,0,18,0,0,0,0,0
7,2,1,3,7213,3, ,18,0.08,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7,0,0,0,0,0,0,9,0,0,0,0,0
7,2,1,3,7213,3, ,27,0.38,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8,2,1,0,0,0,0,27,0,0,0,0,0
7,2,1,3,7213,3, ,19.5,0.11,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0
7,2,1,3,7213,3, ,18,0.09,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,8,4,0,0,0,0,0,8,1,0,1,0,0
7,2,1,3,7213,3, ,20,0.13,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0
7,2,1,3,7213,3, ,25,0.23,2509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,29,0,0,0,0,0
7,2,1,3,7213,3, ,28,0.34,2510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6,1,0,0,0,0,0,7,0,0,0,0,0
7,2,1,3,7213,3, ,26.5,0.37,2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,8,2,0,0,0,0,0,41,0,0,0,0,0
7,2,2,2,7222,2, ,22,0.19,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,2,0,0,0,0,30,0,0,0,0,0
7,2,2,2,7222,2, ,18,0.1,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,7,0,0,0,0,0,0,15,0,0,0,0,0
7,2,2,2,7222,2, ,20,0.13,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,15,0,0,0,0,0
7,2,2,2,7222,2, ,24,0.23,2556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,6,0,0,0,0,0
7,2,2,2,7222,2, ,20,0.14,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,5,0,0,0,0,0,14,0,0,0,0,0
7,2,2,2,7222,2, ,20,0.14,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,5,2,0,0,0,0,0,17,0,0,4,0,0
7,2,2,2,7222,2, ,18,0.09,2560,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0
7,2,2,2,7222,2, ,24.5,0.25,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,0,1,0,0
7,2,2,2,7222,2, ,19,0.12,2562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1,6,3,0,0,1,0,0,0,0,0,0,0,0
7,2,2,2,7222,2, ,22.8,0.18,2563,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,5,0,0,0,3,0,0,10,0,0,1,0,0
7,2,2,2,7222,2, ,20.5,0.13,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,2,3,0,0,0,0,0,13,0,0,3,0,0
7,2,2,2,7222,2, ,24,0.22,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.1,1,0.1,3,1,0,0,0,0,0,66,0,0,0,0,0
7,2,2,2,7222,2, ,21.5,0.15,2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,2,1,0,0,0,0,0,28,0,0,0,0,0
7,2,2,2,7222,2, ,22,0.18,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,28,0,0,0,0,0
7,2,2,2,7222,2, ,20,0.12,2568,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,1,0,0
7,2,2,2,7222,2, ,22,0.19,2569,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,11,0,0,0,0,0,0,22,0,0,0,0,0
7,2,2,2,7222,2, ,18.5,0.11,2570,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1,5,2,4,0,0,0,0,1,0,0,0,0,0
7,2,2,2,7222,2, ,18.5,0.1,2571,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,11,1,1,0,0,0,0,6,0,0,0,0,0
7,2,2,2,7222,2, ,23,0.22,2572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1,9,2,0,0,1,0,0,15,0,0,0,0,0
7,2,2,2,7222,2, ,22,0.19,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0
7,2,2,2,7222,2, ,23,0.22,2574,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0.1,8,2,1,0,0,0,0,0,0,0,1,0,0
7,2,2,2,7222,2, ,21,0.17,2575,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0
7,2,2,2,7222,2, ,26,0.28,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,19,0,0,0,0,0
7,2,2,2,7222,2, ,20,0.14,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,0,0,2,0,0,0,0,0
7,2,2,2,7222,2, ,24,0.23,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,7222,2, ,22,0.2,2579,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0
7,2,2,2,7222,2, ,20,0.13,2580,0,0,0,0,0,0,0,0,6,0,0,1,0,1,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0
7,2,2,2,7222,2, ,19,0.12,2581,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0.1,3,0,0,0,0,0,0,3,0,0,2,0,0
7,2,2,2,7222,2, ,20,0.12,2582,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0.1,1,1,0,0,1,0,0,5,0,0,0,0,0
7,2,2,2,7222,2, ,21,0.16,2583,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0
7,2,2,2,7222,2, ,22,0.21,2584,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0.1,6,5,0,0,0,0,0,4,0,0,0,0,0
7,2,2,2,7222,2, ,21.5,0.21,2585,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0.1,1,0.1,8,1,0,0,1,0,0,12,0,0,0,0,0
7,2,2,2,7222,2, ,22,0.18,2586,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,0.1,4,2,0,0,2,0,0,9,0,0,0,0,0
7,2,2,2,7222,2, ,25,0.25,2587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,13,0,0,0,0,0
7,2,2,2,7222,2, ,22,0.17,2588,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0
7,2,2,2,7222,2, ,23,0.21,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.1,1,2,0,0,0,0,0,14,0,0,0,0,0
